timestamp,S↦S,Spike,K↦S,S↦K,Spike_deg,K↦Spike,K,S,S↦G,K_deg,S_deg,K↦K,G_deg,K_inact,K↦G,K↦K_inact,S↦S_inact,G,S_inact,S↦K_inact,S↦Spike,K↦S_inact
67.0,0.03805743271789576,38000.28788414688,4.189945278074196e-5,0.0035907341076560338,24580.335846241906,922.5468493087498,2.877930670497845,6783.278894787324,476.1714650197857,32073.28569172449,202.60195208186641,0.014454626231753663,51701.013466147124,7.754889490964526e-9,1.2568441219240731,4.6729093082523554e-11,0.05090957620788647,661821.5582247173,23040.93655881458,9.677205803339971e-12,2496.829420304579,0.0001422918768529022
68.0,0.0367262095958107,37880.86450779362,4.171064030078924e-5,0.0035745535055644356,24753.47426922921,920.904081147136,2.9165707355258212,6663.43562994981,467.5502659740992,32074.872791196343,204.58409259193414,0.014845832981867847,52028.611708659126,7.991907775102358e-9,1.2731036715566135,4.880296968784493e-11,0.050396615467892716,661502.5649216844,23219.49486238261,9.796245781235573e-12,2444.757141842114,0.00014532186419884144
69.0,0.03543610735205456,37763.86612117722,4.152305493429871e-5,0.003558477440668088,24923.040102338655,919.2675178199005,2.9556836921441754,6545.504376395394,459.07406591212197,32076.45298681271,206.537349861304,0.015247297041731292,52350.39590396651,8.236118457446421e-9,1.2895686998729285,5.0968828992324186e-11,0.04987953450232702,661189.2404614217,23394.883569442958,9.917453253349075e-12,2393.826258683793,0.00014838157776293277
70.0,0.03419132048917783,37649.24268464295,4.1333128571031e-5,0.003542201152250989,25089.10603188019,917.6371841321107,2.995290396780692,6429.462029390618,450.7411638887518,32078.026229987376,208.46191986861942,0.01565929943362791,52666.458156310175,8.487822668335653e-9,1.3062418736753634,5.3230524978230816e-11,0.04935561198670663,660881.4944378766,23567.149958598642,1.0039217952390603e-11,2344.014099340927,0.0001514779048862044
71.0,0.03298756016674435,37536.93378213441,4.114256695377808e-5,0.0035258703297806285,25251.765245164206,916.013113903169,3.0353844802240517,6315.281964326596,442.5490315287128,32079.592492393647,210.35809109184012,0.016082090411913854,52976.918326425526,8.747227868619683e-9,1.3231234221585069,5.559290520114736e-11,0.048827200060546985,660579.2095185737,23736.355703082318,1.0162285392732197e-11,2295.287858794609,0.00015460785308219917
72.0,0.031823967775306244,37426.90591455316,4.0951499642590385e-5,0.00350949604523618,25411.06849191641,914.3953256885569,3.0759665534007237,6202.948862242614,434.4963219316519,32081.151754061026,212.22602262517668,0.016515821228469226,53281.8420065455,9.014471314521205e-9,1.34021383556891,5.8058741341448106e-11,0.04829467166499513,660282.3214576208,23902.534579868443,1.0286751781740628e-11,2247.6302678590896,0.00015777130658883813
73.0,0.030701225712025427,37319.092725357674,4.075803635468897e-5,0.003492916831546296,25567.114813782868,912.7838566845153,3.1170493876540304,6092.43085557096,426.5804130309099,32082.70396235023,214.0660426277953,0.016960859556804608,53581.35881746724,9.289922546534366e-9,1.3575152128219519,6.063422769664478e-11,0.04775734613648514,659990.7032542577,24065.753472788205,1.0411656206904703e-11,2201.008604186473,0.00016097202157822987
74.0,0.02961386910168461,37213.4655651369,4.056580123225643e-5,0.0034764422588966317,25719.95031666574,911.1787251288688,3.1586147085930465,5983.715206949518,418.7998951358963,32084.249118291886,215.87831935889213,0.017417273620818838,53875.529641395995,9.573599046553849e-9,1.3750261204641756,6.332187243090113e-11,0.04721836143929861,659704.2954373125,24226.043839707796,1.0538795373249965e-11,2155.4053930711866,0.00016420332212474016
75.0,0.028566325228570486,37109.96332414339,4.037014278375838e-5,0.003459675000593429,25869.663865619037,909.5799655848151,3.2006896626489,5876.770524021704,411.1524507637972,32085.78715632889,217.6631673583237,0.017885483063569418,54164.47273487893,9.865961851753794e-9,1.392749939651106,6.612822598970573e-11,0.046674803333520976,659422.982064401,24383.466863406597,1.0665830367412909e-11,2110.7928446626674,0.00016747409238268514
76.0,0.027551288489675897,37008.54996638858,4.017607763856575e-5,0.0034430435769520233,26016.313604444524,907.9876023561286,3.2432486252442705,5771.579944624794,403.6362286763666,32087.318079321285,219.42082018111168,0.018365575977267214,54448.26645622439,1.0167034374220506e-8,1.4106845521043803,6.905692268686534e-11,0.04613085554069245,659146.6866305278,24538.06316142856,1.0795283554830808e-11,2067.1488268247617,0.00017077507820838198
77.0,0.02657315183849856,36909.179493349126,3.9979175204642425e-5,0.003426169525062096,26159.965716251612,906.4016622444075,3.286316918215898,5668.118740865705,396.2494788141061,32088.84183181358,221.1515295601615,0.01885790558035648,54727.00032747499,1.0477216805212763e-8,1.428832947476153,7.211350474303868e-11,0.04558368356006919,658875.3213607578,24689.879168602194,1.092489263338885e-11,2024.453128165344,0.000174114685063654
78.0,0.0256270167336704,36811.8036807322,3.978237206714238e-5,0.003409303690782228,26300.69504531057,904.8221776020667,3.3298802462387,5566.36222618952,388.98988055508335,32090.358396017204,222.85561293320566,0.019362688963995685,55000.77698416429,1.0796691119483715e-8,1.4471941797376862,7.530378575344705e-11,0.04503596022190725,658608.7859411001,24838.96823135192,1.1056137800681198e-11,1982.6790963663311,0.00017748756691741025
79.0,0.024713955738732394,36716.39122891775,3.9584207147561724e-5,0.003392321268808876,26438.547676230897,903.2491681463682,3.3739473781267946,5466.29336644453,381.85611667998154,32091.867741985996,224.53326235079953,0.019880142164232478,55269.65981470144,1.1125691093174366e-8,1.4657694076374481,7.863183633712645e-11,0.044486887253680295,658347.0182991831,24985.363313260368,1.1188277259801361e-11,1941.8119267171057,0.00018089653741243817
80.0,0.02383235131405121,36622.88678994029,3.9384727640669067e-5,0.0033752262874406623,26573.60705911248,901.6826711494084,3.418519530928911,5367.8818986894685,374.84564110710096,32093.36982993812,226.1848503489692,0.02041061125142717,55533.76508473712,1.1464570438579218e-8,1.4845592091444577,8.210540427193065e-11,0.043937137558032906,658089.9047149222,25129.124992068948,1.1321266088055134e-11,1901.8234798091028,0.00018434163299416986
81.0,0.022980277959068148,36531.2665002741,3.9185283896130744e-5,0.0033581341035910026,26705.90985827898,900.1227033605969,3.463589910493319,5271.114861187246,367.95728903891234,32094.864650099313,227.8105459259134,0.02095420831922548,55793.14414631442,1.1813430113155673e-8,1.5035630694371085,8.572776284456432e-11,0.04338771548605535,657837.3950015722,25270.280044617095,1.1455886014119034e-11,1862.7009380950399,0.0001878204093034453
82.0,0.022159075964911703,36441.47420183607,3.898318854660736e-5,0.0033408151466635095,26835.538902713583,898.5693030367053,3.509174320260149,5175.95988603498,361.18855030778013,32096.35214580345,229.4107382255029,0.021511375740561,56047.91418421633,1.2172762727264149e-8,1.522782949750354,8.950794327605301e-11,0.042837528141975,657589.374482513,25408.88966865125,1.1590562708677065e-11,1824.4175924227102,0.0001913379628329853
83.0,0.021364134685415474,36353.48769901789,3.878245286694667e-5,0.0033236120854853875,26962.529854125023,897.0224875732301,3.5552512554581748,5082.404930409961,354.53817615874743,32097.832322809012,230.98560783810723,0.022082151937226024,56298.126070579456,1.2542569484148187e-8,1.5422167760860868,9.344914045562439e-11,0.04228915932909025,657345.7935364605,25544.9804625522,1.1727606872002786e-11,1786.9599592962074,0.00019488690039323593
84.0,0.02059913761670291,36267.255501156025,3.857812645481796e-5,0.0033061020258110603,27086.957141663355,895.4822924804577,3.6018484666974193,4990.418906697617,348.0039226657134,32099.305114235005,232.53552176452,0.022667032383089765,56543.886679958305,1.2923431965125825e-8,1.561867594365664,9.756083081860696e-11,0.04174015313871109,657106.5475297662,25678.608362411967,1.1864101751300985e-11,1750.3050647088164,0.000198476474545144
85.0,0.01985799703549304,36182.750991895795,3.837576382084971e-5,0.003288759472845748,27208.863770151285,893.9487397673793,3.6489358364269924,4899.986847673445,341.5842273665042,32100.77053067125,234.06071266236273,0.023266048895278633,56785.258422201245,1.3315336764887664e-8,1.581732392514263,1.0184732638146661e-10,0.04119392082566539,656871.5756180335,25809.806081055904,1.2003313831010588e-11,1714.4364981892813,0.00020209643671979983
86.0,0.019144784017806036,36099.932892776815,3.8170115843071954e-5,0.0032711360105716963,27328.308686704157,892.421858522995,3.6965423700654148,4811.082902523077,335.2772999015033,32102.22851051208,235.56148572408588,0.02387965469794306,57022.32715751017,1.3718830929445904e-8,1.6018142217491076,1.0631718998626356e-10,0.04064783191482627,656640.793728339,25938.61864953486,1.2142089511555145e-11,1679.3365620087507,0.00020575654563439417
87.0,0.01845477089991353,36018.76569797172,3.796527030467074e-5,0.003253580849282961,27445.347224842153,890.901677888235,3.7446456851030123,4723.685743933614,329.0811722468045,32103.679048665137,237.03815254248696,0.02450799836218441,57255.1744421196,1.4134053041774106e-8,1.6221107701677462,1.109773717698865e-10,0.04010443289639001,656414.1222748223,26065.08891255061,1.2282866734951514e-11,1644.9853993149231,0.00020944926390290426
88.0,0.01779000488430446,35939.22000433803,3.7758299089752646e-5,0.003235843848005575,27560.02180066229,889.3882196875938,3.7932617902679118,4637.77659450749,322.99449661758916,32105.122105288923,238.4909456351865,0.02515139215564924,57483.86293065613,1.4561381163404606e-8,1.6426236610948546,1.1583450612282404e-10,0.03956234423991865,656191.4999490408,26189.249796474545,1.242385030480793e-11,1611.369975317012,0.00021318002074998147
89.0,0.01714777706127736,35861.25369146543,3.7551030081548885e-5,0.003218081160281861,27672.396306622497,887.8815184912742,3.8423802892789314,4553.328862984526,317.0150297931586,32106.557656716603,239.92023857257914,0.02581011749058047,57708.48812300381,1.500113430286241e-8,1.6633516838206543,1.20898219081386e-10,0.039022878196286484,655972.8334954934,26311.151571377704,1.2566111074471065e-11,1578.468483424867,0.0002169454361472256
90.0,0.01652831850207206,35784.84497522422,3.734273773585033e-5,0.003200230806869278,27782.502847637687,886.3815916163559,3.892004902537202,4470.328447664349,311.14168621363797,32107.98568128568,241.32621851158413,0.026484368311256012,57929.09813644828,1.5453546539442255e-8,1.684295132036606,1.2617375247858588e-10,0.03848575684071595,655758.0758821991,26430.81957564663,1.2709222705539184e-11,1546.2705855383067,0.00022074685245430156
91.0,0.015930731549083744,35709.948829851935,3.713310614458e-5,0.003182265800252837,27890.408491251004,884.8884763750776,3.942136515028676,4388.745787413348,305.3721158113443,32109.40614024945,242.70929296203752,0.027174535856360756,58145.794574773616,1.5919092667225784e-8,1.7054537986773346,1.3167290317324574e-10,0.0379512070796511,655547.1278556067,26548.307393442356,1.28528778926e-11,1514.7542025365158,0.0002245848094618974
92.0,0.015353628607832107,35636.54761964812,3.6923498449567034e-5,0.0031643025966599527,27996.140070673177,883.4021880098142,3.992767174874576,4308.569361608891,299.7053412934235,32110.8190269888,244.06962880473165,0.02788071605283554,58358.61826618318,1.6397887561666508e-8,1.7268267084964013,1.3740009647984307e-10,0.037419912765919515,655339.9495657926,26663.63656977582,1.2998030654638836e-11,1483.9101216900128,0.00022845678967333186
93.0,0.014797726410284463,35564.596406553894,3.67115670008467e-5,0.0031461406364641127,28099.76351883555,881.9227641976317,4.043908458352137,4229.768636020596,294.1390487402714,32112.224290735023,245.40764193463008,0.028603389181371612,58567.67040616544,1.689053732400398e-8,1.7484146063204467,1.4336875421897927e-10,0.03689115451604322,655136.4421304691,26776.860569860724,1.3142983595566386e-11,1453.7173104269013,0.0002323670312497453
94.0,0.01426020540569672,35494.07889792506,3.650065366815214e-5,0.0031280654216650624,28201.304441155524,880.4502202325132,4.095541266340817,4152.332856356554,288.6722388169164,32113.621937206008,246.72350166923792,0.02934257115042915,58772.990546514644,1.7397062205304733e-8,1.770215276828632,1.4958310316722723e-10,0.03636644777610921,654936.5669993939,26888.000308232906,1.329008334348658e-11,1424.1664406934103,0.00023630936968296442
95.0,0.013743211004174595,35424.95262962768,3.628648738063574e-5,0.003109712070414463,28300.82423109815,878.9845920762798,4.14768735694566,4076.2322361592082,283.30275402936564,32115.011906255735,248.01760931392573,0.030098812732685085,58974.67411827752,1.7918175260271657e-8,1.7922303889719957,1.560576018880115e-10,0.03584425605963009,654740.2308972897,26997.106292043773,1.3436229900978791e-11,1395.2385472069466,0.000240291533570962
96.0,0.013242667138137015,35357.2004107903,3.6074282067136386e-5,0.0030915260207075223,28398.350469776764,877.525896906625,4.200316920544358,4001.45523143933,278.0294638930362,32116.394213637523,249.29015688793274,0.030872065378436068,59172.76433217832,1.8453826465146547e-8,1.8144564883932002,1.6279693907575467e-10,0.03532680585165181,654547.3917474184,27104.20141447225,1.3585175125488669e-11,1366.9232225449562,0.00024430391058296626
97.0,0.012761617971318908,35290.78474965269,3.585849833600161e-5,0.0030730340332381324,28493.936647118182,876.074166771912,4.253458488607813,3927.9747770291533,272.85048412173205,32117.768795798096,250.54150603711372,0.03166290494081795,59367.345350242394,1.9004774166415793e-8,1.8368958730206524,1.6981559240618883e-10,0.034812072118785294,654357.9672697468,27209.330291695256,1.3732817047062675e-11,1339.2044364692213,0.00024835652226256683
98.0,0.012295962168813538,35225.68391707851,3.564446921429498e-5,0.0030546917238475973,28587.616980228537,874.6294234899486,4.307080896713958,3855.775703407395,267.76441223214965,32119.135665455397,251.7719034063,0.03247131927105791,59558.4715068749,1.9571034697126047e-8,1.859544727655459,1.7712057545270438e-10,0.03430225373311505,654171.9045361516,27312.521762511795,1.3883085482070505e-11,1312.0696792275676,0.0002524395056059937
99.0,0.011848258197308698,35161.868341930895,3.542742512431621e-5,0.003036091618063695,28679.43351475873,873.1916928723477,4.361208467120336,3784.836184123961,262.7697420624193,32120.494770063295,252.9816434905123,0.033297795872446787,59746.2097331742,2.015326151577301e-8,1.8824049195403114,1.8472454713644903e-10,0.03379565964282933,653989.1381198321,27413.811363958455,1.4032353519081623e-11,1285.506450444493,0.0002565614583533735
100.0,0.011415351613527516,35099.310874016905,3.5211307673087276e-5,0.003017570461357897,28769.427846373306,871.7610018414126,4.415816844555916,3715.136523194478,257.8647914299474,32121.84610988555,254.17103443957106,0.034142434254334476,59930.62689004531,2.075163956756853e-8,1.9054730622023588,1.9263798886962885e-10,0.03329389463605341,653809.602845457,27513.234641193772,1.4183579005984475e-11,1259.50027777065,0.000260715014503603
101.0,0.010998765718394629,35037.98908703872,3.499302860730521e-5,0.0029988644176619818,28857.6320485358,870.3373706140623,4.470921153205709,3646.6598766237803,253.04837624421174,32123.189648178326,255.34030943281448,0.035005592616420916,60111.77462070421,2.1366663243224006e-8,1.9287500959104378,2.0087130579659201e-10,0.03279591295901869,653633.248252948,27610.81905572367,1.4334351843435721e-11,1234.0414938123313,0.0002649056928059476
102.0,0.010596392548273041,34977.87199916813,3.47748970952587e-5,0.0029801707706089663,28944.09269426282,868.920829769829,4.5265051947094275,3579.383071715295,248.31862166387359,32124.525372782795,256.48982310480875,0.03588748423077814,60289.728647199925,2.199869165989703e-8,1.9522331989782629,2.09438357564408e-10,0.03230268115525116,653460.0004979335,27706.604924445535,1.4486405451245804e-11,1209.1144767962567,0.00026912905610225837
103.0,0.010208837729706346,34918.94226711096,3.455541276827856e-5,0.002961361340988452,29028.834866510213,867.5113955564751,4.582575382539301,3513.292879397074,243.67456648584388,32125.85326061081,257.61976494301035,0.036788351802846606,60464.52982250534,2.2648078635655452e-8,1.9759224284579726,2.183477267222655e-10,0.031813715518640956,653289.8196885595,27800.6140039295,1.4638553952351304e-11,1184.7114708371098,0.0002733877235445183
104.0,0.009834921827734718,34861.16685323016,3.433534509461851e-5,0.002942501871326761,29111.90757035196,866.1091005788061,4.639123164852088,3448.3639409810526,239.11423479198697,32127.173289230144,258.7305185437369,0.03770850724945237,60636.25870217674,2.331533883190333e-8,1.9998154801875463,2.276162531717937e-10,0.031329427351363584,653122.6272475303,27892.889246616993,1.479129986950872e-11,1160.8164758538474,0.00027768000751538636
105.0,0.009474443373774148,34804.53179399073,3.411468909623993e-5,0.0029235919400373658,29193.331346960505,864.713958520431,4.6961466840113015,3384.585457477002,234.6368037821723,32128.48544734414,259.82224535720536,0.038648089593535585,60804.94913177298,2.4000703712757766e-8,2.0239115452425422,2.372511535558657e-10,0.030849817940365065,652958.3901528739,27983.44870465294,1.494468700229706e-11,1137.4229005268162,0.00028200580111422476
106.0,0.00912704056272072,34749.003442139445,3.3892766955437907e-5,0.002904573641305737,29273.15557717964,863.32600259541,4.753644622493267,3321.9309957924943,230.24027339843195,32129.789704116673,260.89534249520864,0.03960749619994987,60970.683149240605,2.470482508664195e-8,2.0482088257843305,2.472718242551364e-10,0.03037482008859284,652797.0283685123,28072.336181688494,1.509798274421868e-11,1114.514978087162,0.00028636599544979785
107.0,0.008791808557190839,34694.56982389113,3.36709768877543e-5,0.0028855664360247974,29351.39824573771,861.945245112655,4.811607229434724,3260.391173404553,225.92388831999583,32131.086058455694,261.94995705842496,0.040586772325331935,61133.490734679945,2.5427829890646223e-8,2.0727056470069636,2.576845939000495e-10,0.029904848995050994,652638.5126713288,28159.567692608554,1.5252463535079143e-11,1092.086685271186,0.00029075792491722104
108.0,0.008469099202119173,34641.19783954098,3.344728588227065e-5,0.002866396636927105,29428.107477877318,860.5717186919868,4.870040046234129,3199.9394239425937,221.68568848682813,32132.374472718388,262.9864862847611,0.04158638943256119,61293.45266409602,2.6170489071241525e-8,2.097400720033942,2.685109707494087e-10,0.02943942963644494,652482.764246677,28245.186425274787,1.5406160200853474e-11,1070.1229639007668,0.00029518489323060063
109.0,0.008157401338808714,34588.87638919736,3.322440335644606e-5,0.0028472957298816327,29503.300283551318,859.2054352446615,4.9289257801139,3140.5669287192914,217.52492744150624,32133.65495469445,264.00507466443264,0.042606306941014714,61450.5976182167,2.693284229434929e-8,2.1222914896814116,2.7975688798401984e-10,0.028979325850469025,652329.75516285,28329.207723480336,1.5561581749868772e-11,1048.6178920220989,0.0002996418396935036
110.0,0.00785768324595898,34537.573826158514,3.2999033145424116e-5,0.0028279821054856004,29577.022270991834,857.8464258013834,4.98827648213176,3082.247770938233,213.43973701798205,32134.927461272935,265.00610819660045,0.04364706100571705,61605.00291244739,2.7715762172081528e-8,2.1473771893617863,2.914455071192025e-10,0.028523719592846764,652179.4099733329,28411.672978836035,1.5715524331911846e-11,1027.557477059488,0.00030413431769485844
111.0,0.00756791797976791,34487.27904861851,3.277510371383115e-5,0.002808791406392126,29649.290704744097,856.4947026439363,5.048067646766487,3024.972993594773,209.42933253752358,32136.19200805144,265.98973858247655,0.04470853110887562,61756.6979752549,2.851921759649134e-8,2.1726543615268774,3.0358286477158684e-10,0.028073663618521982,652031.7000378364,28492.59795783318,1.5871725787267248e-11,1006.9355440018968,0.0003086550327251688
112.0,0.007289599606394794,34437.96254719851,3.254814805744438e-5,0.0027893419848366713,29720.14773698303,855.1502944256661,5.108317501404282,2968.7179633349315,205.4919786252121,32137.448547545184,266.9563311979356,0.04579131064391604,61905.75495492926,2.934416614533273e-8,2.1981227864115382,3.1619331192976386e-10,0.02762805614792963,651886.5549436435,28572.021335002195,1.6025753509310538e-11,986.7394214022682,0.0003132116266546321
113.0,0.00702026963767099,34389.612553298975,3.23232210613774e-5,0.00277006572600953,29789.61180851159,853.8132143614885,5.168994634087433,2913.473023977788,201.62681580311627,32138.69710231629,267.9060529023311,0.04689520296584917,62052.20560634663,3.0190521423850865e-8,2.2237780672452625,3.2928348329112756e-10,0.02718818435461259,651743.9437997628,28649.960146347767,1.6182566107363217e-11,966.9624238371592,0.00031779473026645043
114.0,0.006761763261571175,34342.202434224506,3.209502685261918e-5,0.002750510165292143,29857.720651231102,852.483487955532,5.2301218547722295,2859.2155431814695,197.83228231639308,32139.937623028254,268.8392382973228,0.04802083404529082,62196.11511192803,3.105928569215052e-8,2.249620453503993,3.4287808633391255e-10,0.02675277554984879,651603.802985285,28726.44937548839,1.6336769593476755e-11,947.5934265984656,0.00032241347180496783
115.0,0.006511569639704536,34295.7185298479,3.186890675066768e-5,0.0027311316593216068,29924.495454063326,851.1611302770655,5.291665088167353,2805.9340697896946,194.10738602159768,32141.170133628042,269.75608359485403,0.04916799096059128,62337.520316656875,3.1950405316343206e-8,2.2756449348934993,3.569859576660318e-10,0.026323125349198964,651466.0966523597,28801.508815279198,1.649375995455263e-11,928.6248858213719,0.00032705790075672833
116.0,0.006271402870922794,34250.13819201534,3.163981012508637e-5,0.0027114986965794436,29989.968181188397,849.8461627503618,5.35364613527342,2753.6090535910885,190.45078991556036,32142.39458995972,270.6568787696235,0.05033725204518045,62476.47692821085,3.286481764632073e-8,2.3018517558060783,3.716303257166871e-10,0.025898062657756852,651330.7704301022,28875.168399835624,1.6648236047953655e-11,910.04746405411,0.00033173671381162944
117.0,0.00603912139733306,34205.445177345915,3.141231982212172e-5,0.002692002834137427,30054.1635411031,848.5386026025529,5.416033814848773,2702.226571871267,186.86134483682375,32143.611010999874,271.54185699800684,0.051528463139275456,62613.02830799824,3.380260316251598e-8,2.328235787991826,3.868238621288057e-10,0.025478646896241748,651197.7821113641,28947.451451895602,1.680495182758496e-11,891.8526789523156,0.000336441249543366
118.0,0.005816029106456163,34161.62088008917,3.1182379697468224e-5,0.0026722975246842133,30117.10781644966,847.2384672540218,5.4788448587741785,2651.7703400646506,183.33793314422377,32144.819362100403,272.4112622647509,0.0527420999952047,62747.220652054464,3.4764563957446885e-8,2.354796897196615,4.0258727163031823e-10,0.025063973196971182,651067.0866178818,29018.382823599815,1.695950941818496e-11,874.0328362164526,0.0003411784298637395
119.0,0.0056004069188737545,34118.64697975692,3.09536267926928e-5,0.0026526935188811098,30178.828466372768,845.9457753830123,5.542052063130011,2602.2243521212185,179.87928138014482,32146.019656822544,273.2653585566252,0.05397807629441879,62879.102564903194,3.575092710126896e-8,2.381529947404832,4.1893721361890575e-10,0.024654839543221792,650938.6366237382,29087.98868927365,1.7115774044136982e-11,856.5787784961803,0.00034594121882909655
120.0,0.005394454420722214,34076.50647987676,3.0718949980565275e-5,0.002632579614338719,30239.348493504298,844.6605413028899,5.605705601228959,2553.5733787043814,176.48445537987578,32147.211825561808,274.10436168647226,0.055237441395241414,63008.714831646146,3.67630857957024e-8,2.4084385833267556,4.359022916562273e-10,0.024249871914641976,650812.3922743743,29156.291016191288,1.7264752626655864e-11,839.4844853256279,0.00035074314521179386
